# Run Accuracy
4.491840000000000000e+05 9.687500000000000000e-01
4.493120000000000000e+05 9.765625000000000000e-01
4.494400000000000000e+05 9.687500000000000000e-01
4.495680000000000000e+05 9.843750000000000000e-01
4.496960000000000000e+05 9.453125000000000000e-01
4.498240000000000000e+05 9.765625000000000000e-01
4.499520000000000000e+05 9.609375000000000000e-01
4.500800000000000000e+05 9.375000000000000000e-01
4.502080000000000000e+05 9.765625000000000000e-01
4.503360000000000000e+05 9.609375000000000000e-01
4.504640000000000000e+05 9.765625000000000000e-01
4.505920000000000000e+05 9.609375000000000000e-01
4.507200000000000000e+05 9.609375000000000000e-01
4.508480000000000000e+05 9.843750000000000000e-01
4.509760000000000000e+05 9.609375000000000000e-01
4.511040000000000000e+05 9.687500000000000000e-01
4.512320000000000000e+05 9.843750000000000000e-01
4.513600000000000000e+05 9.687500000000000000e-01
4.514880000000000000e+05 9.765625000000000000e-01
4.516160000000000000e+05 9.609375000000000000e-01
4.517440000000000000e+05 9.531250000000000000e-01
4.518720000000000000e+05 9.687500000000000000e-01
4.520000000000000000e+05 9.843750000000000000e-01
4.521280000000000000e+05 9.453125000000000000e-01
4.522560000000000000e+05 9.609375000000000000e-01
4.523840000000000000e+05 9.843750000000000000e-01
4.525120000000000000e+05 9.453125000000000000e-01
4.526400000000000000e+05 9.609375000000000000e-01
4.527680000000000000e+05 9.765625000000000000e-01
4.528960000000000000e+05 9.609375000000000000e-01
4.530240000000000000e+05 9.843750000000000000e-01
4.531520000000000000e+05 9.843750000000000000e-01
4.532800000000000000e+05 9.609375000000000000e-01
4.534080000000000000e+05 9.453125000000000000e-01
4.535360000000000000e+05 9.609375000000000000e-01
4.536640000000000000e+05 9.531250000000000000e-01
4.537920000000000000e+05 9.765625000000000000e-01
4.539200000000000000e+05 9.531250000000000000e-01
4.540480000000000000e+05 9.765625000000000000e-01
4.541760000000000000e+05 9.609375000000000000e-01
4.543040000000000000e+05 9.843750000000000000e-01
4.544320000000000000e+05 9.531250000000000000e-01
4.545600000000000000e+05 9.765625000000000000e-01
4.546880000000000000e+05 9.375000000000000000e-01
4.548160000000000000e+05 9.765625000000000000e-01
4.549440000000000000e+05 9.453125000000000000e-01
4.550720000000000000e+05 9.843750000000000000e-01
4.552000000000000000e+05 9.843750000000000000e-01
4.553280000000000000e+05 9.687500000000000000e-01
4.554560000000000000e+05 9.921875000000000000e-01
4.555840000000000000e+05 9.765625000000000000e-01
4.557120000000000000e+05 9.531250000000000000e-01
4.558400000000000000e+05 9.765625000000000000e-01
4.559680000000000000e+05 9.687500000000000000e-01
4.560960000000000000e+05 9.609375000000000000e-01
4.562240000000000000e+05 9.531250000000000000e-01
4.563520000000000000e+05 9.765625000000000000e-01
4.564800000000000000e+05 1.000000000000000000e+00
4.566080000000000000e+05 9.531250000000000000e-01
4.567360000000000000e+05 9.375000000000000000e-01
4.568640000000000000e+05 9.531250000000000000e-01
4.569920000000000000e+05 9.531250000000000000e-01
4.571200000000000000e+05 9.765625000000000000e-01
4.572480000000000000e+05 9.843750000000000000e-01
4.573760000000000000e+05 9.843750000000000000e-01
4.575040000000000000e+05 9.921875000000000000e-01
4.576320000000000000e+05 9.843750000000000000e-01
4.577600000000000000e+05 9.531250000000000000e-01
4.578880000000000000e+05 9.609375000000000000e-01
4.580160000000000000e+05 9.375000000000000000e-01
4.581440000000000000e+05 9.453125000000000000e-01
4.582720000000000000e+05 9.921875000000000000e-01
4.584000000000000000e+05 9.531250000000000000e-01
4.585280000000000000e+05 9.609375000000000000e-01
4.586560000000000000e+05 9.609375000000000000e-01
4.587840000000000000e+05 9.453125000000000000e-01
4.589120000000000000e+05 9.609375000000000000e-01
4.590400000000000000e+05 9.531250000000000000e-01
4.591680000000000000e+05 9.687500000000000000e-01
4.592960000000000000e+05 9.453125000000000000e-01
4.594240000000000000e+05 1.000000000000000000e+00
4.595520000000000000e+05 9.843750000000000000e-01
4.596800000000000000e+05 9.609375000000000000e-01
4.598080000000000000e+05 9.843750000000000000e-01
4.599360000000000000e+05 9.609375000000000000e-01
4.600640000000000000e+05 9.921875000000000000e-01
4.601920000000000000e+05 9.609375000000000000e-01
4.603200000000000000e+05 9.609375000000000000e-01
4.604480000000000000e+05 9.765625000000000000e-01
4.605760000000000000e+05 9.765625000000000000e-01
4.607040000000000000e+05 1.000000000000000000e+00
4.608320000000000000e+05 9.687500000000000000e-01
4.609600000000000000e+05 9.609375000000000000e-01
4.610880000000000000e+05 9.765625000000000000e-01
4.612160000000000000e+05 9.765625000000000000e-01
4.613440000000000000e+05 9.765625000000000000e-01
4.614720000000000000e+05 9.609375000000000000e-01
4.616000000000000000e+05 9.843750000000000000e-01
4.617280000000000000e+05 9.765625000000000000e-01
4.618560000000000000e+05 9.765625000000000000e-01
4.619840000000000000e+05 9.609375000000000000e-01
4.621120000000000000e+05 9.765625000000000000e-01
4.622400000000000000e+05 9.609375000000000000e-01
4.623680000000000000e+05 9.609375000000000000e-01
4.624960000000000000e+05 9.453125000000000000e-01
4.626240000000000000e+05 9.765625000000000000e-01
4.627520000000000000e+05 9.375000000000000000e-01
4.628800000000000000e+05 9.531250000000000000e-01
4.630080000000000000e+05 9.843750000000000000e-01
4.631360000000000000e+05 9.765625000000000000e-01
4.632640000000000000e+05 9.687500000000000000e-01
4.633920000000000000e+05 9.687500000000000000e-01
4.635200000000000000e+05 9.921875000000000000e-01
4.636480000000000000e+05 9.531250000000000000e-01
4.637760000000000000e+05 9.687500000000000000e-01
4.639040000000000000e+05 9.531250000000000000e-01
4.640320000000000000e+05 9.765625000000000000e-01
4.641600000000000000e+05 9.609375000000000000e-01
4.642880000000000000e+05 9.375000000000000000e-01
4.644160000000000000e+05 9.843750000000000000e-01
4.645440000000000000e+05 9.375000000000000000e-01
4.646720000000000000e+05 9.765625000000000000e-01
4.648000000000000000e+05 9.921875000000000000e-01
4.649280000000000000e+05 9.687500000000000000e-01
4.650560000000000000e+05 9.375000000000000000e-01
4.651840000000000000e+05 9.687500000000000000e-01
4.653120000000000000e+05 9.687500000000000000e-01
4.654400000000000000e+05 9.765625000000000000e-01
4.655680000000000000e+05 9.531250000000000000e-01
4.656960000000000000e+05 9.765625000000000000e-01
4.658240000000000000e+05 9.531250000000000000e-01
4.659520000000000000e+05 9.687500000000000000e-01
4.660800000000000000e+05 9.843750000000000000e-01
4.662080000000000000e+05 9.843750000000000000e-01
4.663360000000000000e+05 9.843750000000000000e-01
4.664640000000000000e+05 9.843750000000000000e-01
4.665920000000000000e+05 9.687500000000000000e-01
4.667200000000000000e+05 9.609375000000000000e-01
4.668480000000000000e+05 9.453125000000000000e-01
4.669760000000000000e+05 9.687500000000000000e-01
4.671040000000000000e+05 9.453125000000000000e-01
4.672320000000000000e+05 9.609375000000000000e-01
4.673600000000000000e+05 9.609375000000000000e-01
4.674880000000000000e+05 9.609375000000000000e-01
4.676160000000000000e+05 9.687500000000000000e-01
4.677440000000000000e+05 9.609375000000000000e-01
4.678720000000000000e+05 9.765625000000000000e-01
4.680000000000000000e+05 9.609375000000000000e-01
4.681280000000000000e+05 9.765625000000000000e-01
4.682560000000000000e+05 9.453125000000000000e-01
4.683840000000000000e+05 9.921875000000000000e-01
4.685120000000000000e+05 9.687500000000000000e-01
4.686400000000000000e+05 9.453125000000000000e-01
4.687680000000000000e+05 9.687500000000000000e-01
4.688960000000000000e+05 9.765625000000000000e-01
4.690240000000000000e+05 9.687500000000000000e-01
4.691520000000000000e+05 9.687500000000000000e-01
4.692800000000000000e+05 9.687500000000000000e-01
4.694080000000000000e+05 9.765625000000000000e-01
4.695360000000000000e+05 9.921875000000000000e-01
4.696640000000000000e+05 9.531250000000000000e-01
4.697920000000000000e+05 9.453125000000000000e-01
4.699200000000000000e+05 9.687500000000000000e-01
4.700480000000000000e+05 9.609375000000000000e-01
4.701760000000000000e+05 9.687500000000000000e-01
4.703040000000000000e+05 9.843750000000000000e-01
4.704320000000000000e+05 9.921875000000000000e-01
4.705600000000000000e+05 9.687500000000000000e-01
4.706880000000000000e+05 9.609375000000000000e-01
4.708160000000000000e+05 9.453125000000000000e-01
4.709440000000000000e+05 9.687500000000000000e-01
4.710720000000000000e+05 9.375000000000000000e-01
4.712000000000000000e+05 9.453125000000000000e-01
4.713280000000000000e+05 9.687500000000000000e-01
4.714560000000000000e+05 9.765625000000000000e-01
4.715840000000000000e+05 9.843750000000000000e-01
4.717120000000000000e+05 9.843750000000000000e-01
4.718400000000000000e+05 9.765625000000000000e-01
4.719680000000000000e+05 9.453125000000000000e-01
4.720960000000000000e+05 9.765625000000000000e-01
4.722240000000000000e+05 9.531250000000000000e-01
4.723520000000000000e+05 9.531250000000000000e-01
4.724800000000000000e+05 9.687500000000000000e-01
4.726080000000000000e+05 1.000000000000000000e+00
4.727360000000000000e+05 9.765625000000000000e-01
4.728640000000000000e+05 9.765625000000000000e-01
4.729920000000000000e+05 9.765625000000000000e-01
4.731200000000000000e+05 9.531250000000000000e-01
4.732480000000000000e+05 9.218750000000000000e-01
4.733760000000000000e+05 9.687500000000000000e-01
4.735040000000000000e+05 9.531250000000000000e-01
4.736320000000000000e+05 9.453125000000000000e-01
4.737600000000000000e+05 9.296875000000000000e-01
4.738880000000000000e+05 9.765625000000000000e-01
4.740160000000000000e+05 9.687500000000000000e-01
4.741440000000000000e+05 9.687500000000000000e-01
4.742720000000000000e+05 9.453125000000000000e-01
4.744000000000000000e+05 9.765625000000000000e-01
4.745280000000000000e+05 9.687500000000000000e-01
4.746560000000000000e+05 9.765625000000000000e-01
4.747840000000000000e+05 9.609375000000000000e-01
4.749120000000000000e+05 9.843750000000000000e-01
4.750400000000000000e+05 9.921875000000000000e-01
4.751680000000000000e+05 9.531250000000000000e-01
4.752960000000000000e+05 9.843750000000000000e-01
4.754240000000000000e+05 9.453125000000000000e-01
4.755520000000000000e+05 9.687500000000000000e-01
4.756800000000000000e+05 9.531250000000000000e-01
4.758080000000000000e+05 9.843750000000000000e-01
4.759360000000000000e+05 9.765625000000000000e-01
4.760640000000000000e+05 9.843750000000000000e-01
4.761920000000000000e+05 9.921875000000000000e-01
4.763200000000000000e+05 9.765625000000000000e-01
4.764480000000000000e+05 9.609375000000000000e-01
4.765760000000000000e+05 9.765625000000000000e-01
4.767040000000000000e+05 9.609375000000000000e-01
4.768320000000000000e+05 9.765625000000000000e-01
4.769600000000000000e+05 1.000000000000000000e+00
4.770880000000000000e+05 9.765625000000000000e-01
4.772160000000000000e+05 9.453125000000000000e-01
4.773440000000000000e+05 9.375000000000000000e-01
4.774720000000000000e+05 9.687500000000000000e-01
4.776000000000000000e+05 9.296875000000000000e-01
4.777280000000000000e+05 9.687500000000000000e-01
4.778560000000000000e+05 9.921875000000000000e-01
4.779840000000000000e+05 9.609375000000000000e-01
4.781120000000000000e+05 9.687500000000000000e-01
4.782400000000000000e+05 9.843750000000000000e-01
4.783680000000000000e+05 9.453125000000000000e-01
4.784960000000000000e+05 9.765625000000000000e-01
4.786240000000000000e+05 9.765625000000000000e-01
4.787520000000000000e+05 9.453125000000000000e-01
4.788800000000000000e+05 9.531250000000000000e-01
4.790080000000000000e+05 9.765625000000000000e-01
4.791360000000000000e+05 9.609375000000000000e-01
4.792640000000000000e+05 9.765625000000000000e-01
4.793920000000000000e+05 9.609375000000000000e-01
4.795200000000000000e+05 9.687500000000000000e-01
4.796480000000000000e+05 9.843750000000000000e-01
4.797760000000000000e+05 9.765625000000000000e-01
4.799040000000000000e+05 9.791666865348815918e-01
4.800000000000000000e+05 9.609375000000000000e-01
4.801280000000000000e+05 9.921875000000000000e-01
4.802560000000000000e+05 9.765625000000000000e-01
4.803840000000000000e+05 9.921875000000000000e-01
4.805120000000000000e+05 9.687500000000000000e-01
4.806400000000000000e+05 9.531250000000000000e-01
4.807680000000000000e+05 9.609375000000000000e-01
4.808960000000000000e+05 9.609375000000000000e-01
4.810240000000000000e+05 9.453125000000000000e-01
4.811520000000000000e+05 9.453125000000000000e-01
4.812800000000000000e+05 9.843750000000000000e-01
4.814080000000000000e+05 9.687500000000000000e-01
4.815360000000000000e+05 9.765625000000000000e-01
4.816640000000000000e+05 9.531250000000000000e-01
4.817920000000000000e+05 9.843750000000000000e-01
4.819200000000000000e+05 9.843750000000000000e-01
4.820480000000000000e+05 9.921875000000000000e-01
4.821760000000000000e+05 9.687500000000000000e-01
4.823040000000000000e+05 9.765625000000000000e-01
4.824320000000000000e+05 9.765625000000000000e-01
4.825600000000000000e+05 9.687500000000000000e-01
4.826880000000000000e+05 9.687500000000000000e-01
4.828160000000000000e+05 9.765625000000000000e-01
4.829440000000000000e+05 9.843750000000000000e-01
4.830720000000000000e+05 9.609375000000000000e-01
4.832000000000000000e+05 9.531250000000000000e-01
4.833280000000000000e+05 9.687500000000000000e-01
4.834560000000000000e+05 9.843750000000000000e-01
4.835840000000000000e+05 9.453125000000000000e-01
4.837120000000000000e+05 9.687500000000000000e-01
4.838400000000000000e+05 9.609375000000000000e-01
4.839680000000000000e+05 9.531250000000000000e-01
4.840960000000000000e+05 9.765625000000000000e-01
4.842240000000000000e+05 1.000000000000000000e+00
4.843520000000000000e+05 9.765625000000000000e-01
4.844800000000000000e+05 9.687500000000000000e-01
4.846080000000000000e+05 9.687500000000000000e-01
4.847360000000000000e+05 9.687500000000000000e-01
4.848640000000000000e+05 9.765625000000000000e-01
4.849920000000000000e+05 9.531250000000000000e-01
4.851200000000000000e+05 9.609375000000000000e-01
4.852480000000000000e+05 9.609375000000000000e-01
4.853760000000000000e+05 9.609375000000000000e-01
4.855040000000000000e+05 9.687500000000000000e-01
4.856320000000000000e+05 9.687500000000000000e-01
4.857600000000000000e+05 9.765625000000000000e-01
4.858880000000000000e+05 9.687500000000000000e-01
4.860160000000000000e+05 9.453125000000000000e-01
4.861440000000000000e+05 9.687500000000000000e-01
4.862720000000000000e+05 9.609375000000000000e-01
4.864000000000000000e+05 9.609375000000000000e-01
4.865280000000000000e+05 9.687500000000000000e-01
4.866560000000000000e+05 9.843750000000000000e-01
4.867840000000000000e+05 9.531250000000000000e-01
4.869120000000000000e+05 9.609375000000000000e-01
4.870400000000000000e+05 9.609375000000000000e-01
4.871680000000000000e+05 9.609375000000000000e-01
4.872960000000000000e+05 9.609375000000000000e-01
4.874240000000000000e+05 9.765625000000000000e-01
4.875520000000000000e+05 9.531250000000000000e-01
4.876800000000000000e+05 9.531250000000000000e-01
4.878080000000000000e+05 9.843750000000000000e-01
4.879360000000000000e+05 9.687500000000000000e-01
4.880640000000000000e+05 9.609375000000000000e-01
4.881920000000000000e+05 9.687500000000000000e-01
4.883200000000000000e+05 9.531250000000000000e-01
4.884480000000000000e+05 9.843750000000000000e-01
4.885760000000000000e+05 9.687500000000000000e-01
4.887040000000000000e+05 9.687500000000000000e-01
4.888320000000000000e+05 9.765625000000000000e-01
4.889600000000000000e+05 9.765625000000000000e-01
4.890880000000000000e+05 9.687500000000000000e-01
4.892160000000000000e+05 9.843750000000000000e-01
4.893440000000000000e+05 9.843750000000000000e-01
4.894720000000000000e+05 9.531250000000000000e-01
4.896000000000000000e+05 9.765625000000000000e-01
4.897280000000000000e+05 9.843750000000000000e-01
4.898560000000000000e+05 9.531250000000000000e-01
4.899840000000000000e+05 9.765625000000000000e-01
4.901120000000000000e+05 9.609375000000000000e-01
4.902400000000000000e+05 9.453125000000000000e-01
4.903680000000000000e+05 9.843750000000000000e-01
4.904960000000000000e+05 9.765625000000000000e-01
4.906240000000000000e+05 9.609375000000000000e-01
4.907520000000000000e+05 9.531250000000000000e-01
4.908800000000000000e+05 9.687500000000000000e-01
4.910080000000000000e+05 9.843750000000000000e-01
4.911360000000000000e+05 9.843750000000000000e-01
4.912640000000000000e+05 9.765625000000000000e-01
4.913920000000000000e+05 9.843750000000000000e-01
4.915200000000000000e+05 9.687500000000000000e-01
4.916480000000000000e+05 9.531250000000000000e-01
4.917760000000000000e+05 9.609375000000000000e-01
4.919040000000000000e+05 9.375000000000000000e-01
4.920320000000000000e+05 9.687500000000000000e-01
4.921600000000000000e+05 9.687500000000000000e-01
4.922880000000000000e+05 9.687500000000000000e-01
4.924160000000000000e+05 9.921875000000000000e-01
4.925440000000000000e+05 9.375000000000000000e-01
4.926720000000000000e+05 9.921875000000000000e-01
4.928000000000000000e+05 9.687500000000000000e-01
4.929280000000000000e+05 9.609375000000000000e-01
4.930560000000000000e+05 9.843750000000000000e-01
4.931840000000000000e+05 9.609375000000000000e-01
4.933120000000000000e+05 9.921875000000000000e-01
4.934400000000000000e+05 9.843750000000000000e-01
4.935680000000000000e+05 9.921875000000000000e-01
4.936960000000000000e+05 9.609375000000000000e-01
4.938240000000000000e+05 9.765625000000000000e-01
4.939520000000000000e+05 9.531250000000000000e-01
4.940800000000000000e+05 9.687500000000000000e-01
4.942080000000000000e+05 9.609375000000000000e-01
4.943360000000000000e+05 9.765625000000000000e-01
4.944640000000000000e+05 9.687500000000000000e-01
4.945920000000000000e+05 9.843750000000000000e-01
4.947200000000000000e+05 9.531250000000000000e-01
4.948480000000000000e+05 9.765625000000000000e-01
4.949760000000000000e+05 9.531250000000000000e-01
4.951040000000000000e+05 9.843750000000000000e-01
4.952320000000000000e+05 9.687500000000000000e-01
4.953600000000000000e+05 9.609375000000000000e-01
4.954880000000000000e+05 9.687500000000000000e-01
4.956160000000000000e+05 9.765625000000000000e-01
4.957440000000000000e+05 9.765625000000000000e-01
4.958720000000000000e+05 9.843750000000000000e-01
4.960000000000000000e+05 9.765625000000000000e-01
4.961280000000000000e+05 9.921875000000000000e-01
4.962560000000000000e+05 9.218750000000000000e-01
4.963840000000000000e+05 9.375000000000000000e-01
4.965120000000000000e+05 9.765625000000000000e-01
4.966400000000000000e+05 9.453125000000000000e-01
4.967680000000000000e+05 9.687500000000000000e-01
4.968960000000000000e+05 9.921875000000000000e-01
4.970240000000000000e+05 9.375000000000000000e-01
4.971520000000000000e+05 9.687500000000000000e-01
4.972800000000000000e+05 9.687500000000000000e-01
4.974080000000000000e+05 9.687500000000000000e-01
4.975360000000000000e+05 9.765625000000000000e-01
4.976640000000000000e+05 9.687500000000000000e-01
4.977920000000000000e+05 9.609375000000000000e-01
4.979200000000000000e+05 9.843750000000000000e-01
4.980480000000000000e+05 9.531250000000000000e-01
4.981760000000000000e+05 9.531250000000000000e-01
4.983040000000000000e+05 9.687500000000000000e-01
4.984320000000000000e+05 9.843750000000000000e-01
4.985600000000000000e+05 9.687500000000000000e-01
4.986880000000000000e+05 9.687500000000000000e-01
4.988160000000000000e+05 9.531250000000000000e-01
4.989440000000000000e+05 9.765625000000000000e-01
4.990720000000000000e+05 9.765625000000000000e-01
4.992000000000000000e+05 9.843750000000000000e-01
4.993280000000000000e+05 9.687500000000000000e-01
4.994560000000000000e+05 9.765625000000000000e-01
4.995840000000000000e+05 9.687500000000000000e-01
4.997120000000000000e+05 9.609375000000000000e-01
4.998400000000000000e+05 9.765625000000000000e-01
4.999680000000000000e+05 9.296875000000000000e-01
5.000960000000000000e+05 9.609375000000000000e-01
5.002240000000000000e+05 9.609375000000000000e-01
5.003520000000000000e+05 9.687500000000000000e-01
5.004800000000000000e+05 9.843750000000000000e-01
5.006080000000000000e+05 9.921875000000000000e-01
5.007360000000000000e+05 9.609375000000000000e-01
5.008640000000000000e+05 9.843750000000000000e-01
5.009920000000000000e+05 1.000000000000000000e+00
5.011200000000000000e+05 9.843750000000000000e-01
5.012480000000000000e+05 9.531250000000000000e-01
5.013760000000000000e+05 9.765625000000000000e-01
5.015040000000000000e+05 9.609375000000000000e-01
5.016320000000000000e+05 9.687500000000000000e-01
5.017600000000000000e+05 9.843750000000000000e-01
5.018880000000000000e+05 9.609375000000000000e-01
5.020160000000000000e+05 9.765625000000000000e-01
5.021440000000000000e+05 9.765625000000000000e-01
5.022720000000000000e+05 9.687500000000000000e-01
5.024000000000000000e+05 9.765625000000000000e-01
5.025280000000000000e+05 9.687500000000000000e-01
5.026560000000000000e+05 9.375000000000000000e-01
5.027840000000000000e+05 9.609375000000000000e-01
5.029120000000000000e+05 9.609375000000000000e-01
5.030400000000000000e+05 9.375000000000000000e-01
5.031680000000000000e+05 9.843750000000000000e-01
5.032960000000000000e+05 9.609375000000000000e-01
5.034240000000000000e+05 9.609375000000000000e-01
5.035520000000000000e+05 9.921875000000000000e-01
5.036800000000000000e+05 9.765625000000000000e-01
5.038080000000000000e+05 9.765625000000000000e-01
5.039360000000000000e+05 1.000000000000000000e+00
5.040640000000000000e+05 9.687500000000000000e-01
5.041920000000000000e+05 9.765625000000000000e-01
5.043200000000000000e+05 9.843750000000000000e-01
5.044480000000000000e+05 9.843750000000000000e-01
5.045760000000000000e+05 9.609375000000000000e-01
5.047040000000000000e+05 9.765625000000000000e-01
5.048320000000000000e+05 9.687500000000000000e-01
5.049600000000000000e+05 9.687500000000000000e-01
5.050880000000000000e+05 9.765625000000000000e-01
5.052160000000000000e+05 9.765625000000000000e-01
5.053440000000000000e+05 9.843750000000000000e-01
5.054720000000000000e+05 9.609375000000000000e-01
5.056000000000000000e+05 9.765625000000000000e-01
5.057280000000000000e+05 9.765625000000000000e-01
5.058560000000000000e+05 9.609375000000000000e-01
5.059840000000000000e+05 9.843750000000000000e-01
5.061120000000000000e+05 9.453125000000000000e-01
5.062400000000000000e+05 9.609375000000000000e-01
5.063680000000000000e+05 9.765625000000000000e-01
5.064960000000000000e+05 9.531250000000000000e-01
5.066240000000000000e+05 9.609375000000000000e-01
5.067520000000000000e+05 9.687500000000000000e-01
5.068800000000000000e+05 9.531250000000000000e-01
5.070080000000000000e+05 9.921875000000000000e-01
5.071360000000000000e+05 9.609375000000000000e-01
5.072640000000000000e+05 9.687500000000000000e-01
5.073920000000000000e+05 9.609375000000000000e-01
5.075200000000000000e+05 9.765625000000000000e-01
5.076480000000000000e+05 9.531250000000000000e-01
5.077760000000000000e+05 9.765625000000000000e-01
5.079040000000000000e+05 9.687500000000000000e-01
5.080320000000000000e+05 9.843750000000000000e-01
5.081600000000000000e+05 9.609375000000000000e-01
5.082880000000000000e+05 9.296875000000000000e-01
5.084160000000000000e+05 9.687500000000000000e-01
5.085440000000000000e+05 9.843750000000000000e-01
5.086720000000000000e+05 9.843750000000000000e-01
5.088000000000000000e+05 9.609375000000000000e-01
5.089280000000000000e+05 9.843750000000000000e-01
5.090560000000000000e+05 9.687500000000000000e-01
5.091840000000000000e+05 9.453125000000000000e-01
5.093120000000000000e+05 9.765625000000000000e-01
5.094400000000000000e+05 9.375000000000000000e-01
5.095680000000000000e+05 9.687500000000000000e-01
5.096960000000000000e+05 9.765625000000000000e-01
5.098240000000000000e+05 9.843750000000000000e-01
5.099520000000000000e+05 9.921875000000000000e-01
5.100800000000000000e+05 9.687500000000000000e-01
5.102080000000000000e+05 9.687500000000000000e-01
5.103360000000000000e+05 9.453125000000000000e-01
5.104640000000000000e+05 9.843750000000000000e-01
5.105920000000000000e+05 9.531250000000000000e-01
5.107200000000000000e+05 9.609375000000000000e-01
5.108480000000000000e+05 9.765625000000000000e-01
5.109760000000000000e+05 9.765625000000000000e-01
5.111040000000000000e+05 9.921875000000000000e-01
5.112320000000000000e+05 9.218750000000000000e-01
5.113600000000000000e+05 9.375000000000000000e-01
5.114880000000000000e+05 9.765625000000000000e-01
5.116160000000000000e+05 9.453125000000000000e-01
5.117440000000000000e+05 9.843750000000000000e-01
5.118720000000000000e+05 9.531250000000000000e-01
5.120000000000000000e+05 9.453125000000000000e-01
5.121280000000000000e+05 9.531250000000000000e-01
5.122560000000000000e+05 9.843750000000000000e-01
5.123840000000000000e+05 9.687500000000000000e-01
5.125120000000000000e+05 9.531250000000000000e-01
5.126400000000000000e+05 9.531250000000000000e-01
5.127680000000000000e+05 9.531250000000000000e-01
5.128960000000000000e+05 9.531250000000000000e-01
5.130240000000000000e+05 9.843750000000000000e-01
5.131520000000000000e+05 9.765625000000000000e-01
5.132800000000000000e+05 9.765625000000000000e-01
5.134080000000000000e+05 9.687500000000000000e-01
5.135360000000000000e+05 9.531250000000000000e-01
5.136640000000000000e+05 9.609375000000000000e-01
5.137920000000000000e+05 9.765625000000000000e-01
5.139200000000000000e+05 9.765625000000000000e-01
5.140480000000000000e+05 9.765625000000000000e-01
5.141760000000000000e+05 9.687500000000000000e-01
5.143040000000000000e+05 9.687500000000000000e-01
5.144320000000000000e+05 9.609375000000000000e-01
5.145600000000000000e+05 9.609375000000000000e-01
5.146880000000000000e+05 9.765625000000000000e-01
5.148160000000000000e+05 9.687500000000000000e-01
5.149440000000000000e+05 9.531250000000000000e-01
5.150720000000000000e+05 9.531250000000000000e-01
5.152000000000000000e+05 9.531250000000000000e-01
5.153280000000000000e+05 9.687500000000000000e-01
5.154560000000000000e+05 9.296875000000000000e-01
5.155840000000000000e+05 9.765625000000000000e-01
5.157120000000000000e+05 9.296875000000000000e-01
5.158400000000000000e+05 9.921875000000000000e-01
5.159680000000000000e+05 9.609375000000000000e-01
5.160960000000000000e+05 9.453125000000000000e-01
5.162240000000000000e+05 9.531250000000000000e-01
5.163520000000000000e+05 9.765625000000000000e-01
5.164800000000000000e+05 9.609375000000000000e-01
5.166080000000000000e+05 9.375000000000000000e-01
5.167360000000000000e+05 9.687500000000000000e-01
5.168640000000000000e+05 9.765625000000000000e-01
5.169920000000000000e+05 9.687500000000000000e-01
5.171200000000000000e+05 9.609375000000000000e-01
5.172480000000000000e+05 9.765625000000000000e-01
5.173760000000000000e+05 9.765625000000000000e-01
5.175040000000000000e+05 9.687500000000000000e-01
5.176320000000000000e+05 9.453125000000000000e-01
5.177600000000000000e+05 9.765625000000000000e-01
5.178880000000000000e+05 9.687500000000000000e-01
5.180160000000000000e+05 9.609375000000000000e-01
5.181440000000000000e+05 9.687500000000000000e-01
5.182720000000000000e+05 9.843750000000000000e-01
5.184000000000000000e+05 9.531250000000000000e-01
5.185280000000000000e+05 9.765625000000000000e-01
5.186560000000000000e+05 1.000000000000000000e+00
5.187840000000000000e+05 9.531250000000000000e-01
5.189120000000000000e+05 9.609375000000000000e-01
5.190400000000000000e+05 1.000000000000000000e+00
5.191680000000000000e+05 9.687500000000000000e-01
5.192960000000000000e+05 9.531250000000000000e-01
5.194240000000000000e+05 9.921875000000000000e-01
5.195520000000000000e+05 9.609375000000000000e-01
5.196800000000000000e+05 9.843750000000000000e-01
5.198080000000000000e+05 9.843750000000000000e-01
5.199360000000000000e+05 9.843750000000000000e-01
5.200640000000000000e+05 9.609375000000000000e-01
5.201920000000000000e+05 9.687500000000000000e-01
5.203200000000000000e+05 9.687500000000000000e-01
5.204480000000000000e+05 9.531250000000000000e-01
5.205760000000000000e+05 9.843750000000000000e-01
5.207040000000000000e+05 9.843750000000000000e-01
5.208320000000000000e+05 9.765625000000000000e-01
5.209600000000000000e+05 9.687500000000000000e-01
5.210880000000000000e+05 9.765625000000000000e-01
5.212160000000000000e+05 9.843750000000000000e-01
5.213440000000000000e+05 9.687500000000000000e-01
5.214720000000000000e+05 9.687500000000000000e-01
5.216000000000000000e+05 9.687500000000000000e-01
5.217280000000000000e+05 9.687500000000000000e-01
5.218560000000000000e+05 9.609375000000000000e-01
5.219840000000000000e+05 9.765625000000000000e-01
5.221120000000000000e+05 1.000000000000000000e+00
5.222400000000000000e+05 9.609375000000000000e-01
5.223680000000000000e+05 9.453125000000000000e-01
5.224960000000000000e+05 9.765625000000000000e-01
5.226240000000000000e+05 9.453125000000000000e-01
5.227520000000000000e+05 9.687500000000000000e-01
5.228800000000000000e+05 9.765625000000000000e-01
5.230080000000000000e+05 9.687500000000000000e-01
5.231360000000000000e+05 9.453125000000000000e-01
5.232640000000000000e+05 9.765625000000000000e-01
5.233920000000000000e+05 9.765625000000000000e-01
5.235200000000000000e+05 9.765625000000000000e-01
